,Awan3pm,Kelembaban3pm,Cluster
12062,7.0,50.0,Bersalju
12063,7.0,55.0,Bersalju
12064,2.0,70.0,Bersalju
12065,4.0,53.0,Bersalju
12066,8.0,66.0,Bersalju
12067,7.0,56.0,Bersalju
12068,7.0,60.0,Bersalju
12069,6.0,74.0,Bersalju
12070,7.0,59.0,Bersalju
12071,7.0,89.0,Bersalju
12072,7.0,52.0,Bersalju
12073,4.0,65.0,Bersalju
12074,3.0,68.0,Bersalju
12075,7.0,57.0,Bersalju
12076,7.0,60.0,Bersalju
12077,6.0,52.0,Bersalju
12078,8.0,61.0,Bersalju
12079,2.0,60.0,Bersalju
12080,8.0,81.0,Bersalju
12081,8.0,83.0,Bersalju
12082,7.0,71.0,Bersalju
12083,5.0,53.0,Bersalju
12084,8.0,83.0,Bersalju
12085,6.0,53.0,Bersalju
12086,8.0,82.0,Bersalju
12087,7.0,58.0,Bersalju
12088,8.0,76.0,Bersalju
12089,7.0,85.0,Bersalju
12090,5.0,54.0,Bersalju
12091,8.0,97.0,Bersalju
12092,1.0,60.0,Bersalju
12093,3.0,59.0,Bersalju
12094,4.0,58.0,Bersalju
12095,3.0,52.0,Bersalju
12096,3.0,52.0,Bersalju
12097,7.0,53.0,Bersalju
12098,4.0,63.0,Bersalju
12099,7.0,58.0,Bersalju
12100,6.0,60.0,Bersalju
12101,7.0,57.0,Bersalju
12102,8.0,91.0,Bersalju
12103,1.0,53.0,Bersalju
12104,1.0,56.0,Bersalju
12105,7.0,53.0,Bersalju
12106,1.0,53.0,Bersalju
12107,3.0,63.0,Bersalju
12108,6.0,70.0,Bersalju
12109,3.0,65.0,Bersalju
12110,4.0,64.0,Bersalju
12111,1.0,55.0,Bersalju
12112,7.0,61.0,Bersalju
12113,2.0,57.0,Bersalju
12114,7.0,73.0,Bersalju
12115,7.0,74.0,Bersalju
12116,7.0,72.0,Bersalju
12117,6.0,65.0,Bersalju
12118,8.0,68.0,Bersalju
12119,8.0,65.0,Bersalju
12120,3.0,54.0,Bersalju
12121,1.0,56.0,Bersalju
12122,5.0,60.0,Bersalju
12123,8.0,91.0,Bersalju
12124,6.0,62.0,Bersalju
12125,4.0,61.0,Bersalju
12126,7.0,62.0,Bersalju
12127,7.0,52.0,Bersalju
12128,7.0,86.0,Bersalju
12129,5.0,66.0,Bersalju
12130,1.0,85.0,Bersalju
12131,3.0,71.0,Bersalju
12132,2.0,54.0,Bersalju
12133,7.0,72.0,Bersalju
12134,8.0,73.0,Bersalju
12135,7.0,64.0,Bersalju
12136,7.0,56.0,Bersalju
12137,7.0,85.0,Bersalju
12138,8.0,82.0,Bersalju
12139,4.0,57.0,Bersalju
12140,8.0,78.0,Bersalju
12141,6.0,50.0,Bersalju
12142,7.0,52.0,Bersalju
12143,6.0,90.0,Bersalju
12144,7.0,68.0,Bersalju
12145,7.0,49.0,Bersalju
12146,4.0,65.0,Bersalju
12147,2.0,71.0,Bersalju
12148,5.0,52.0,Bersalju
12149,2.0,54.0,Bersalju
12150,7.0,54.0,Bersalju
12151,4.0,61.0,Bersalju
12152,8.0,88.0,Bersalju
12153,7.0,61.0,Bersalju
12154,5.0,70.0,Bersalju
12155,6.0,69.0,Bersalju
12156,7.0,52.0,Bersalju
12157,7.0,64.0,Bersalju
12158,5.0,65.0,Bersalju
12159,7.0,63.0,Bersalju
12160,8.0,99.0,Bersalju
12161,7.0,63.0,Bersalju
12162,1.0,67.0,Bersalju
12163,0.0,53.0,Bersalju
12164,6.0,66.0,Bersalju
12165,7.0,77.0,Bersalju
12166,1.0,58.0,Bersalju
12167,1.0,68.0,Bersalju
12168,7.0,50.0,Bersalju
12169,7.0,70.0,Bersalju
12170,3.0,63.0,Bersalju
12171,3.0,53.0,Bersalju
12172,8.0,96.0,Bersalju
12173,7.0,64.0,Bersalju
12174,7.0,74.0,Bersalju
12175,1.0,52.0,Bersalju
12176,7.0,74.0,Bersalju
12177,6.0,61.0,Bersalju
12178,7.0,67.0,Bersalju
12179,1.0,53.0,Bersalju
12180,6.0,66.0,Bersalju
12181,2.0,57.0,Bersalju
12182,2.0,62.0,Bersalju
12183,7.0,91.0,Bersalju
12184,3.0,66.0,Bersalju
12185,8.0,94.0,Bersalju
12186,6.0,69.0,Bersalju
12187,7.0,64.0,Bersalju
12188,7.0,54.0,Bersalju
12189,2.0,53.0,Bersalju
12190,6.0,55.0,Bersalju
12191,8.0,95.0,Bersalju
12192,8.0,90.0,Bersalju
12193,6.0,57.0,Bersalju
12194,7.0,60.0,Bersalju
12195,5.0,70.0,Bersalju
12196,1.0,54.0,Bersalju
12197,1.0,63.0,Bersalju
12198,7.0,67.0,Bersalju
12199,4.0,57.0,Bersalju
12200,6.0,52.0,Bersalju
12201,7.0,59.0,Bersalju
12202,7.0,63.0,Bersalju
12203,6.0,54.0,Bersalju
12204,7.0,79.0,Bersalju
12205,7.0,59.0,Bersalju
12206,3.0,73.0,Bersalju
12207,1.0,61.0,Bersalju
12208,7.0,63.0,Bersalju
12209,8.0,92.0,Bersalju
12210,7.0,65.0,Bersalju
12211,1.0,52.0,Bersalju
12212,7.0,67.0,Bersalju
12213,7.0,52.0,Bersalju
12214,6.0,54.0,Bersalju
12215,7.0,70.0,Bersalju
12216,3.0,59.0,Bersalju
12217,7.0,72.0,Bersalju
12218,4.0,58.0,Bersalju
12219,6.0,68.0,Bersalju
12220,4.0,56.0,Bersalju
12221,8.0,86.0,Bersalju
12222,2.0,55.0,Bersalju
12223,7.0,72.0,Bersalju
12224,6.0,51.0,Bersalju
12225,6.0,71.0,Bersalju
12226,7.0,62.0,Bersalju
12227,7.0,69.0,Bersalju
12228,7.0,56.0,Bersalju
12229,7.0,59.0,Bersalju
12230,6.0,59.0,Bersalju
12231,7.0,71.0,Bersalju
12232,6.0,73.0,Bersalju
12233,1.0,55.0,Bersalju
12234,7.0,77.0,Bersalju
12235,5.0,53.0,Bersalju
12236,1.0,58.0,Bersalju
12237,5.0,68.0,Bersalju
12238,7.0,64.0,Bersalju
12239,6.0,67.0,Bersalju
12240,3.0,64.0,Bersalju
12241,1.0,60.0,Bersalju
12242,7.0,57.0,Bersalju
12243,7.0,68.0,Bersalju
12244,7.0,61.0,Bersalju
12245,7.0,64.0,Bersalju
12246,6.0,49.0,Bersalju
12247,7.0,71.0,Bersalju
12248,6.0,51.0,Bersalju
12249,7.0,63.0,Bersalju
12250,8.0,50.0,Bersalju
12251,7.0,87.0,Bersalju
12252,2.0,52.0,Bersalju
12253,1.0,52.0,Bersalju
12254,5.0,78.0,Bersalju
12255,2.0,61.0,Bersalju
12256,4.0,59.0,Bersalju
12257,8.0,97.0,Bersalju
12258,7.0,64.0,Bersalju
12259,8.0,52.0,Bersalju
12260,2.0,54.0,Bersalju
12261,8.0,90.0,Bersalju
12262,6.0,71.0,Bersalju
12263,7.0,75.0,Bersalju
12264,1.0,55.0,Bersalju
12265,8.0,91.0,Bersalju
12266,1.0,79.0,Bersalju
12267,3.0,64.0,Bersalju
12268,7.0,65.0,Bersalju
12269,8.0,83.0,Bersalju
12270,7.0,78.0,Bersalju
12271,7.0,63.0,Bersalju
12272,7.0,91.0,Bersalju
12273,7.0,72.0,Bersalju
12274,6.0,58.0,Bersalju
12275,5.0,51.0,Bersalju
12276,7.0,69.0,Bersalju
12277,7.0,67.0,Bersalju
12278,2.0,60.0,Bersalju
12279,3.0,62.0,Bersalju
12280,1.0,63.0,Bersalju
12281,3.0,52.0,Bersalju
12282,2.0,56.0,Bersalju
12283,7.0,72.0,Bersalju
12284,8.0,69.0,Bersalju
12285,2.0,59.0,Bersalju
12286,7.0,70.0,Bersalju
12287,8.0,56.0,Bersalju
12288,7.0,50.0,Bersalju
12289,6.0,64.0,Bersalju
12290,5.0,55.0,Bersalju
12291,5.0,67.0,Bersalju
12292,5.0,91.0,Bersalju
12293,7.0,72.0,Bersalju
12294,7.0,74.0,Bersalju
12295,4.0,65.0,Bersalju
12296,7.0,52.0,Bersalju
12297,3.0,77.0,Bersalju
12298,7.0,84.0,Bersalju
12299,7.0,53.0,Bersalju
12300,5.0,51.0,Bersalju
12301,7.0,65.0,Bersalju
12302,7.0,75.0,Bersalju
12303,6.0,81.0,Bersalju
12304,1.0,54.0,Bersalju
12305,7.0,53.0,Bersalju
12306,7.0,67.0,Bersalju
12307,3.0,56.0,Bersalju
12308,2.0,62.0,Bersalju
12309,3.0,54.0,Bersalju
12310,8.0,81.0,Bersalju
12311,3.0,58.0,Bersalju
12312,8.0,56.0,Bersalju
12313,7.0,51.0,Bersalju
12314,3.0,53.0,Bersalju
12315,8.0,83.0,Bersalju
12316,7.0,59.0,Bersalju
12317,3.0,61.0,Bersalju
12318,7.0,75.0,Bersalju
12319,6.0,51.0,Bersalju
12320,8.0,71.0,Bersalju
12321,8.0,67.0,Bersalju
12322,5.0,72.0,Bersalju
12323,4.0,77.0,Bersalju
12324,7.0,63.0,Bersalju
12325,7.0,58.0,Bersalju
12326,1.0,62.0,Bersalju
12327,6.0,59.0,Bersalju
12328,7.0,49.0,Bersalju
12329,5.0,56.0,Bersalju
12330,6.0,71.0,Bersalju
12331,8.0,60.0,Bersalju
12332,7.0,55.0,Bersalju
12333,7.0,52.0,Bersalju
12334,6.0,67.0,Bersalju
12335,6.0,58.0,Bersalju
12336,5.0,58.0,Bersalju
12337,7.0,66.0,Bersalju
12338,8.0,86.0,Bersalju
12339,1.0,57.0,Bersalju
12340,0.0,59.0,Bersalju
12341,6.0,58.0,Bersalju
12342,6.0,54.0,Bersalju
12343,8.0,68.0,Bersalju
12344,7.0,88.0,Bersalju
12345,1.0,55.0,Bersalju
12346,6.0,61.0,Bersalju
12347,7.0,83.0,Bersalju
12348,6.0,49.0,Bersalju
12349,6.0,72.0,Bersalju
12350,7.0,77.0,Bersalju
12351,8.0,55.0,Bersalju
12352,4.0,57.0,Bersalju
12353,7.0,83.0,Bersalju
12354,7.0,82.0,Bersalju
12355,8.0,97.0,Bersalju
12356,6.0,54.0,Bersalju
12357,3.0,54.0,Bersalju
12358,4.0,55.0,Bersalju
12359,7.0,88.0,Bersalju
12360,7.0,72.0,Bersalju
12361,8.0,65.0,Bersalju
12362,5.0,74.0,Bersalju
12363,4.0,51.0,Bersalju
12364,1.0,52.0,Bersalju
12365,7.0,67.0,Bersalju
12366,7.0,69.0,Bersalju
12367,7.0,60.0,Bersalju
12368,8.0,84.0,Bersalju
12369,7.0,64.0,Bersalju
12370,1.0,58.0,Bersalju
12371,8.0,98.0,Bersalju
12372,5.0,59.0,Bersalju
12373,7.0,60.0,Bersalju
12374,8.0,57.0,Bersalju
12375,7.0,61.0,Bersalju
12376,8.0,63.0,Bersalju
12377,3.0,57.0,Bersalju
12378,6.0,55.0,Bersalju
12379,8.0,91.0,Bersalju
12380,5.0,69.0,Bersalju
12381,6.0,87.0,Bersalju
12382,8.0,93.0,Bersalju
12383,3.0,57.0,Bersalju
12384,3.0,67.0,Bersalju
12385,1.0,66.0,Bersalju
12386,3.0,61.0,Bersalju
12387,7.0,77.0,Bersalju
12388,3.0,63.0,Bersalju
12389,6.0,85.0,Bersalju
12390,7.0,88.0,Bersalju
12391,1.0,69.0,Bersalju
12392,8.0,73.0,Bersalju
12393,7.0,52.0,Bersalju
12394,7.0,66.0,Bersalju
12395,8.0,77.0,Bersalju
12396,7.0,67.0,Bersalju
12397,8.0,95.0,Bersalju
12398,7.0,50.0,Bersalju
12399,7.0,86.0,Bersalju
12400,6.0,69.0,Bersalju
12401,7.0,76.0,Bersalju
12402,6.0,64.0,Bersalju
12403,8.0,71.0,Bersalju
12404,6.0,66.0,Bersalju
12405,6.0,62.0,Bersalju
12406,8.0,56.0,Bersalju
12407,8.0,99.0,Bersalju
12408,8.0,54.0,Bersalju
12409,1.0,81.0,Bersalju
12410,7.0,51.0,Bersalju
12411,2.0,55.0,Bersalju
12412,7.0,50.0,Bersalju
12413,8.0,94.0,Bersalju
12414,1.0,59.0,Bersalju
12415,4.0,52.0,Bersalju
12416,7.0,74.0,Bersalju
12417,3.0,58.0,Bersalju
12418,7.0,54.0,Bersalju
12419,7.0,73.0,Bersalju
12420,8.0,71.0,Bersalju
12421,4.0,61.0,Bersalju
12422,0.0,70.0,Bersalju
12423,6.0,68.0,Bersalju
12424,7.0,80.0,Bersalju
12425,6.0,49.0,Bersalju
12426,8.0,80.0,Bersalju
12427,0.0,53.0,Bersalju
12428,4.0,74.0,Bersalju
12429,4.0,53.0,Bersalju
12430,8.0,99.0,Bersalju
12431,1.0,59.0,Bersalju
12432,7.0,53.0,Bersalju
12433,5.0,64.0,Bersalju
12434,7.0,58.0,Bersalju
12435,7.0,60.0,Bersalju
12436,1.0,54.0,Bersalju
12437,6.0,49.0,Bersalju
12438,2.0,58.0,Bersalju
12439,0.0,53.0,Bersalju
12440,6.0,90.0,Bersalju
12441,7.0,62.0,Bersalju
12442,7.0,60.0,Bersalju
12443,8.0,77.0,Bersalju
12444,7.0,54.0,Bersalju
12445,8.0,86.0,Bersalju
12446,2.0,73.0,Bersalju
12447,2.0,62.0,Bersalju
12448,7.0,70.0,Bersalju
12449,7.0,79.0,Bersalju
12450,6.0,60.0,Bersalju
12451,7.0,91.0,Bersalju
12452,5.0,72.0,Bersalju
12453,7.0,67.0,Bersalju
12454,7.0,53.0,Bersalju
12455,2.0,57.0,Bersalju
12456,8.0,53.0,Bersalju
12457,0.0,56.0,Bersalju
12458,7.0,60.0,Bersalju
12459,7.0,82.0,Bersalju
12460,1.0,54.0,Bersalju
12461,7.0,80.0,Bersalju
12462,3.0,55.0,Bersalju
12463,7.0,54.0,Bersalju
12464,8.0,81.0,Bersalju
12465,6.0,64.0,Bersalju
12466,8.0,54.0,Bersalju
12467,1.0,62.0,Bersalju
12468,7.0,55.0,Bersalju
12469,7.0,49.0,Bersalju
12470,7.0,66.0,Bersalju
12471,5.0,65.0,Bersalju
12472,6.0,58.0,Bersalju
12473,8.0,83.0,Bersalju
12474,1.0,55.0,Bersalju
12475,1.0,54.0,Bersalju
12476,7.0,91.0,Bersalju
12477,7.0,80.0,Bersalju
12478,4.0,62.0,Bersalju
12479,6.0,64.0,Bersalju
12480,1.0,52.0,Bersalju
12481,7.0,51.0,Bersalju
12482,2.0,58.0,Bersalju
12483,8.0,91.0,Bersalju
12484,6.0,59.0,Bersalju
12485,7.0,59.0,Bersalju
12486,6.0,59.0,Bersalju
12487,5.0,62.0,Bersalju
12488,5.0,58.0,Bersalju
12489,7.0,54.0,Bersalju
12490,3.0,53.0,Bersalju
12491,7.0,66.0,Bersalju
12492,6.0,61.0,Bersalju
12493,7.0,62.0,Bersalju
12494,8.0,69.0,Bersalju
12495,8.0,94.0,Bersalju
12496,7.0,60.0,Bersalju
12497,6.0,66.0,Bersalju
12498,7.0,77.0,Bersalju
12499,7.0,85.0,Bersalju
12500,3.0,59.0,Bersalju
12501,8.0,68.0,Bersalju
12502,3.0,57.0,Bersalju
12503,1.0,63.0,Bersalju
12504,8.0,97.0,Bersalju
12505,2.0,60.0,Bersalju
12506,6.0,64.0,Bersalju
12507,7.0,53.0,Bersalju
12508,8.0,79.0,Bersalju
12509,7.0,67.0,Bersalju
12510,7.0,84.0,Bersalju
12511,5.0,71.0,Bersalju
12512,8.0,96.0,Bersalju
12513,5.0,71.0,Bersalju
12514,7.0,84.0,Bersalju
12515,6.0,50.0,Bersalju
12516,6.0,65.0,Bersalju
12517,2.0,52.0,Bersalju
12518,6.0,54.0,Bersalju
12519,8.0,69.0,Bersalju
12520,8.0,96.0,Bersalju
12521,8.0,67.0,Bersalju
12522,2.0,56.0,Bersalju
12523,8.0,71.0,Bersalju
12524,3.0,78.0,Bersalju
12525,7.0,62.0,Bersalju
12526,7.0,74.0,Bersalju
12527,1.0,53.0,Bersalju
12528,3.0,56.0,Bersalju
12529,3.0,61.0,Bersalju
12530,7.0,53.0,Bersalju
12531,8.0,97.0,Bersalju
12532,6.0,54.0,Bersalju
12533,7.0,56.0,Bersalju
12534,8.0,90.0,Bersalju
12535,4.0,58.0,Bersalju
12536,3.0,66.0,Bersalju
12537,8.0,58.0,Bersalju
12538,4.0,83.0,Bersalju
12539,7.0,70.0,Bersalju
12540,1.0,59.0,Bersalju
12541,8.0,62.0,Bersalju
12542,7.0,87.0,Bersalju
12543,6.0,58.0,Bersalju
12544,5.0,70.0,Bersalju
12545,7.0,51.0,Bersalju
12546,4.0,62.0,Bersalju
12547,1.0,55.0,Bersalju
12548,6.0,61.0,Bersalju
12549,5.0,54.0,Bersalju
12550,7.0,81.0,Bersalju
12551,7.0,63.0,Bersalju
12552,7.0,88.0,Bersalju
12553,8.0,64.0,Bersalju
12554,7.0,65.0,Bersalju
12555,0.0,52.0,Bersalju
12556,1.0,65.0,Bersalju
12557,7.0,60.0,Bersalju
12558,5.0,65.0,Bersalju
12559,7.0,54.0,Bersalju
12560,7.0,59.0,Bersalju
12561,7.0,51.0,Bersalju
12562,5.0,66.0,Bersalju
12563,6.0,57.0,Bersalju
12564,4.0,51.0,Bersalju
12565,4.0,52.0,Bersalju
12566,7.0,64.0,Bersalju
12567,7.0,64.0,Bersalju
12568,6.0,50.0,Bersalju
12569,8.0,94.0,Bersalju
12570,4.0,56.0,Bersalju
12571,8.0,63.0,Bersalju
12572,7.0,51.0,Bersalju
12573,7.0,79.0,Bersalju
12574,8.0,93.0,Bersalju
12575,7.0,68.0,Bersalju
12576,5.0,51.0,Bersalju
12577,6.0,70.0,Bersalju
12578,8.0,56.0,Bersalju
12579,7.0,76.0,Bersalju
12580,6.0,70.0,Bersalju
12581,3.0,57.0,Bersalju
12582,4.0,61.0,Bersalju
12583,7.0,53.0,Bersalju
12584,6.0,57.0,Bersalju
12585,7.0,52.0,Bersalju
12586,6.0,66.0,Bersalju
12587,1.0,56.0,Bersalju
12588,6.0,77.0,Bersalju
12589,2.0,69.0,Bersalju
12590,4.0,62.0,Bersalju
12591,4.0,74.0,Bersalju
12592,1.0,52.0,Bersalju
12593,7.0,51.0,Bersalju
12594,6.0,57.0,Bersalju
12595,7.0,61.0,Bersalju
12596,7.0,52.0,Bersalju
12597,2.0,66.0,Bersalju
12598,7.0,55.0,Bersalju
12599,7.0,59.0,Bersalju
12600,3.0,61.0,Bersalju
12601,7.0,53.0,Bersalju
12602,7.0,51.0,Bersalju
12603,4.0,56.0,Bersalju
12604,5.0,54.0,Bersalju
12605,7.0,73.0,Bersalju
12606,6.0,64.0,Bersalju
12607,8.0,75.0,Bersalju
12608,7.0,72.0,Bersalju
12609,1.0,55.0,Bersalju
12610,7.0,56.0,Bersalju
12611,6.0,73.0,Bersalju
12612,7.0,76.0,Bersalju
12613,1.0,66.0,Bersalju
12614,7.0,57.0,Bersalju
12615,7.0,63.0,Bersalju
12616,7.0,64.0,Bersalju
12617,8.0,89.0,Bersalju
12618,5.0,56.0,Bersalju
12619,5.0,54.0,Bersalju
12620,7.0,51.0,Bersalju
12621,7.0,87.0,Bersalju
12622,3.0,76.0,Bersalju
12623,6.0,54.0,Bersalju
12624,5.0,69.0,Bersalju
12625,7.0,58.0,Bersalju
12626,4.0,55.0,Bersalju
12627,7.0,67.0,Bersalju
12628,4.0,76.0,Bersalju
12629,7.0,70.0,Bersalju
12630,1.0,60.0,Bersalju
12631,5.0,62.0,Bersalju
12632,6.0,52.0,Bersalju
12633,7.0,73.0,Bersalju
12634,5.0,75.0,Bersalju
12635,8.0,97.0,Bersalju
12636,6.0,52.0,Bersalju
12637,7.0,55.0,Bersalju
12638,6.0,53.0,Bersalju
12639,7.0,66.0,Bersalju
12640,5.0,59.0,Bersalju
12641,6.0,60.0,Bersalju
12642,7.0,57.0,Bersalju
12643,8.0,75.0,Bersalju
12644,5.0,57.0,Bersalju
12645,6.0,66.0,Bersalju
12646,1.0,52.0,Bersalju
12647,8.0,92.0,Bersalju
12648,7.0,62.0,Bersalju
12649,7.0,81.0,Bersalju
12650,5.0,74.0,Bersalju
12651,1.0,63.0,Bersalju
12652,4.0,62.0,Bersalju
12653,6.0,76.0,Bersalju
12654,8.0,75.0,Bersalju
12655,8.0,70.0,Bersalju
12656,5.0,57.0,Bersalju
12657,7.0,59.0,Bersalju
12658,7.0,58.0,Bersalju
12659,6.0,55.0,Bersalju
12660,7.0,73.0,Bersalju
12661,3.0,62.0,Bersalju
12662,5.0,71.0,Bersalju
12663,6.0,57.0,Bersalju
12664,7.0,64.0,Bersalju
12665,6.0,52.0,Bersalju
12666,8.0,62.0,Bersalju
12667,7.0,87.0,Bersalju
12668,1.0,59.0,Bersalju
12669,2.0,54.0,Bersalju
12670,7.0,63.0,Bersalju
12671,4.0,55.0,Bersalju
12672,7.0,65.0,Bersalju
12673,6.0,64.0,Bersalju
12674,7.0,80.0,Bersalju
12675,6.0,69.0,Bersalju
12676,7.0,52.0,Bersalju
12677,7.0,59.0,Bersalju
12678,4.0,52.0,Bersalju
12679,8.0,94.0,Bersalju
12680,8.0,97.0,Bersalju
12681,6.0,50.0,Bersalju
12682,7.0,85.0,Bersalju
12683,5.0,51.0,Bersalju
12684,1.0,54.0,Bersalju
12685,5.0,68.0,Bersalju
12686,8.0,93.0,Bersalju
12687,5.0,52.0,Bersalju
12688,7.0,69.0,Bersalju
12689,5.0,66.0,Bersalju
12690,3.0,59.0,Bersalju
12691,3.0,56.0,Bersalju
12692,7.0,75.0,Bersalju
12693,6.0,90.0,Bersalju
12694,7.0,73.0,Bersalju
12695,1.0,55.0,Bersalju
12696,7.0,76.0,Bersalju
12697,1.0,54.0,Bersalju
12698,7.0,87.0,Bersalju
12699,1.0,60.0,Bersalju
12700,6.0,68.0,Bersalju
12701,3.0,74.0,Bersalju
12702,7.0,53.0,Bersalju
12703,7.0,53.0,Bersalju
12704,7.0,51.0,Bersalju
12705,5.0,76.0,Bersalju
12706,4.0,60.0,Bersalju
12707,6.0,50.0,Bersalju
12708,7.0,70.0,Bersalju
12709,7.0,71.0,Bersalju
12710,7.0,50.0,Bersalju
12711,6.0,60.0,Bersalju
12712,3.0,61.0,Bersalju
12713,8.0,74.0,Bersalju
12714,8.0,91.0,Bersalju
12715,2.0,57.0,Bersalju
12716,5.0,69.0,Bersalju
12717,3.0,56.0,Bersalju
12718,4.0,73.0,Bersalju
12719,3.0,53.0,Bersalju
12720,8.0,88.0,Bersalju
12721,4.0,74.0,Bersalju
12722,2.0,57.0,Bersalju
12723,8.0,57.0,Bersalju
12724,4.0,56.0,Bersalju
12725,7.0,51.0,Bersalju
12726,3.0,56.0,Bersalju
12727,7.0,79.0,Bersalju
12728,8.0,56.0,Bersalju
12729,3.0,62.0,Bersalju
12730,8.0,69.0,Bersalju
12731,3.0,59.0,Bersalju
12732,5.0,63.0,Bersalju
12733,7.0,76.0,Bersalju
12734,6.0,87.0,Bersalju
12735,7.0,63.0,Bersalju
12736,7.0,57.0,Bersalju
12737,7.0,62.0,Bersalju
12738,7.0,72.0,Bersalju
12739,6.0,51.0,Bersalju
12740,8.0,73.0,Bersalju
12741,4.0,62.0,Bersalju
12742,7.0,58.0,Bersalju
12743,8.0,85.0,Bersalju
12744,7.0,52.0,Bersalju
12745,6.0,82.0,Bersalju
12746,7.0,57.0,Bersalju
12747,2.0,56.0,Bersalju
12748,5.0,68.0,Bersalju
12749,6.0,51.0,Bersalju
12750,3.0,52.0,Bersalju
12751,7.0,52.0,Bersalju
12752,8.0,75.0,Bersalju
12753,8.0,91.0,Bersalju
12754,5.0,56.0,Bersalju
12755,8.0,90.0,Bersalju
12756,3.0,55.0,Bersalju
12757,8.0,94.0,Bersalju
12758,7.0,50.0,Bersalju
12759,2.0,59.0,Bersalju
12760,3.0,56.0,Bersalju
12761,7.0,78.0,Bersalju
12762,7.0,59.0,Bersalju
12763,7.0,58.0,Bersalju
12764,7.0,90.0,Bersalju
12765,7.0,55.0,Bersalju
12766,8.0,72.0,Bersalju
12767,7.0,54.0,Bersalju
12768,7.0,64.0,Bersalju
12769,4.0,75.0,Bersalju
12770,2.0,52.0,Bersalju
12771,5.0,54.0,Bersalju
12772,7.0,71.0,Bersalju
12773,7.0,90.0,Bersalju
12774,7.0,96.0,Bersalju
12775,7.0,57.0,Bersalju
12776,2.0,55.0,Bersalju
12777,7.0,79.0,Bersalju
12778,1.0,54.0,Bersalju
12779,8.0,87.0,Bersalju
12780,6.0,68.0,Bersalju
12781,1.0,59.0,Bersalju
12782,5.0,63.0,Bersalju
12783,7.0,71.0,Bersalju
12784,7.0,72.0,Bersalju
12785,5.0,63.0,Bersalju
12786,7.0,68.0,Bersalju
12787,7.0,91.0,Bersalju
12788,7.0,59.0,Bersalju
12789,7.0,76.0,Bersalju
12790,1.0,58.0,Bersalju
12791,4.0,55.0,Bersalju
12792,7.0,82.0,Bersalju
12793,4.0,63.0,Bersalju
12794,1.0,54.0,Bersalju
12795,4.0,60.0,Bersalju
12796,5.0,66.0,Bersalju
12797,1.0,53.0,Bersalju
12798,7.0,84.0,Bersalju
12799,5.0,68.0,Bersalju
12800,3.0,53.0,Bersalju
12801,7.0,59.0,Bersalju
12802,7.0,83.0,Bersalju
12803,2.0,55.0,Bersalju
12804,5.0,72.0,Bersalju
12805,7.0,67.0,Bersalju
12806,8.0,89.0,Bersalju
12807,7.0,97.0,Bersalju
12808,7.0,65.0,Bersalju
12809,7.0,70.0,Bersalju
12810,6.0,55.0,Bersalju
12811,7.0,52.0,Bersalju
12812,1.0,66.0,Bersalju
12813,7.0,58.0,Bersalju
12814,7.0,71.0,Bersalju
12815,6.0,65.0,Bersalju
12816,3.0,55.0,Bersalju
12817,8.0,65.0,Bersalju
12818,4.0,53.0,Bersalju
12819,8.0,79.0,Bersalju
12820,6.0,72.0,Bersalju
12821,5.0,61.0,Bersalju
12822,7.0,84.0,Bersalju
12823,3.0,53.0,Bersalju
12824,7.0,51.0,Bersalju
12825,1.0,60.0,Bersalju
12826,5.0,71.0,Bersalju
12827,7.0,67.0,Bersalju
12828,3.0,76.0,Bersalju
12829,5.0,55.0,Bersalju
12830,6.0,66.0,Bersalju
12831,7.0,82.0,Bersalju
12832,8.0,96.0,Bersalju
12833,7.0,76.0,Bersalju
12834,7.0,81.0,Bersalju
12835,5.0,81.0,Bersalju
12836,7.0,64.0,Bersalju
12837,8.0,92.0,Bersalju
12838,7.0,86.0,Bersalju
12839,6.0,60.0,Bersalju
12840,7.0,63.0,Bersalju
12841,7.0,69.0,Bersalju
12842,5.0,85.0,Bersalju
12843,6.0,69.0,Bersalju
12844,1.0,52.0,Bersalju
12845,8.0,78.0,Bersalju
12846,7.0,72.0,Bersalju
12847,6.0,56.0,Bersalju
12848,7.0,85.0,Bersalju
12849,7.0,63.0,Bersalju
12850,5.0,62.0,Bersalju
12851,7.0,52.0,Bersalju
12852,4.0,74.0,Bersalju
12853,6.0,51.0,Bersalju
12854,7.0,94.0,Bersalju
12855,7.0,67.0,Bersalju
12856,7.0,55.0,Bersalju
12857,1.0,61.0,Bersalju
12858,7.0,63.0,Bersalju
12859,8.0,77.0,Bersalju
12860,6.0,50.0,Bersalju
12861,6.0,60.0,Bersalju
12862,3.0,61.0,Bersalju
12863,7.0,92.0,Bersalju
12864,4.0,66.0,Bersalju
12865,6.0,59.0,Bersalju
12866,8.0,80.0,Bersalju
12867,6.0,54.0,Bersalju
12868,8.0,68.0,Bersalju
12869,1.0,57.0,Bersalju
12870,7.0,56.0,Bersalju
12871,8.0,76.0,Bersalju
12872,5.0,58.0,Bersalju
12873,1.0,58.0,Bersalju
12874,1.0,58.0,Bersalju
12875,1.0,57.0,Bersalju
12876,7.0,72.0,Bersalju
12877,6.0,68.0,Bersalju
12878,8.0,95.0,Bersalju
12879,7.0,70.0,Bersalju
12880,4.0,71.0,Bersalju
12881,3.0,66.0,Bersalju
12882,7.0,72.0,Bersalju
12883,7.0,55.0,Bersalju
